bp_code;Type
JOLIOT CURIE DEVANT MAIRIE NANTERRE - BPE 1;Suppression
IRS - PLACE MOREAU DAVID (FONTENAY-SOUS-BOIS) - BPE 1;Suppression
IRS - FT 952 - RUE DU FAUSSE BLANC (GENNEVILLIERS) - BPE 1;Suppression
IRS - COSARDE-LARROUMES L HAY LES ROSES - BPE 1;Suppression
IRS - FT 306 ROUTE DES CARRIERES (CARRIERES SUR SEINE) - BPE 1;Suppression
IRS - PASSAGE PICARDI - BPE 1;Suppression
IRS - ANGLE RUE DES BRETONS - RUE PARC CHARBON (ST DENIS) - BPE 1;Suppression
IRS - N-1 ADD2 MOURIER - BPE 1;Suppression
IRS - 11 BD DE LA LIBERATION (ST DENIS) - BPE 1;Suppression
IRS - 8 AV VAL DE FONTENAY - BPE 1;Suppression
BI 82 AVENUE DU 11 SEPTEMBRE(LE PERREUX) - BPE 1;Suppression
IRS - FT2587 - 142 RUE EDOUARD BRANLY (MONTREUIL) - BPE 1;Suppression
IRS - N-2 POP NAMCO BANDAI (CERGY) - BPE1;Suppression
IRS - FT 671 - ANGLE RUE HENRI DUNANT-AV KIEBER (NOGENT SUR MARNE) - BPE 1;Suppression
IRS - ADD 2 RUE FELLINI - BPE 2;Suppression
IRS - FT 967 - 50 RUE LOUISE MICHEL (AULNAY-SOUS-BOIS) - BPE 1;Suppression
IRS - FT 171 - 26 AV DETOUCHE (VILLEMONBLE) - BPE 1;Suppression
IRS - FT 25 - 64 AVENUE ALPHAND (SAINT-MANDE) - BPE 1;Suppression
IRS - AVENUE DE L EMBELLIE (CERGY) - BPE 1;Suppression
PRC IRS - FT 59 - AVENUE DU GENERAL DE GAULLE (VILLEJUIF);Suppression
PRC CAMERA  VIDEO ROSNY 4;Suppression
IRS - 90 RUE FRANCOIS MILLET - BPE 1;Suppression
IRS - FT2743 - RUE DES BLANES-VILAINS (MONTREUIL) - BPE 1;Suppression
IRS - BI PISCINE_HAY (D18) - BPE 1;Suppression
IRS - 64 RUE CONSTANTIN LIMPENS (ORMESSON SUR MARNE) - BPE 1;Suppression
IRS - 2 AV DES VIOLETTES (BONNEUIL SUR MARNE) - BPE 1;Suppression
FT2221 RUE SAINT GOBAIN  - BPE 1;Suppression
IRS - FT 20 RUE DE SURESNES - BPE 1;Suppression
IRS - FT313 - 1 RUE MARCELLIN BERTHELOT (COLOMBES) - BPE 1;Suppression
IRS - BI MATERNELLE_SAUSSAIE (D32) - BPE 1;Suppression
BPI FAUX PLAFOND;Suppression
PRC INEO 9 RABELAIS (FONTENAY-SOUS-BOIS) - BPE 1;Suppression
N-1 URA GARGES LES GONESSES - VICTOR BALTHARD - BPE 1;Suppression
BI 5 PLACE JB CLEMENT(VILLETANEUSE) - BPE 1;Suppression
IRS - INTERSECTION CHALAIS/HAMEAU (L'HAY LES ROSES) - BPE 1;Suppression
IRS - BRIAND-STALINGRAD (BONNEFF) - BPE 1;Suppression
IRS - RUE DE PARIS (MASSY) - BPE 1;Suppression
IRS - 3 FONTANOTS SORTIE EGOUTS (NANTERRE) - BPE 1;Suppression
IRS - EN FACE 1 AV MONTAIGNE - BPE 2;Suppression
IRS - FT2344 - 156 RUE LENAIN DE TILLEMONT (MONTREUIL) - BPE 1;Suppression
IRISE - FT 123 - FORT DE ROMAINVILLE (LES LILAS) - BPE1;Suppression
IRS - N-1 ROMAINVILLE (COLLEGE) - BPE 1;Suppression
IRS - 12 RUE MAGENTA (AUBERVILLIERS) - BPE1;Suppression
IRS - 32 RUE GABRIEL PERI  MONTROUGE - BPE 1;Suppression
IRS - BD PRESSENCE  - EX METROMEDIA (AUBERVILLIERS) - BPE1;Suppression
FT - IRS - N-1 POP VINCI ENERGIES (ERAGNY SUR OISE) - BPE 1;Suppression
IRS - MONMOUSSEAU_MOULIN NEUF (STAINS) - BPE 1;Suppression
IRS - FT 760 - 9007B AVENUE DE A CARELLE (VILLENEUVE LE ROI) - BPE1;Suppression
IRS - RUE JAURES SANOFI (MAISONS ALFORT) - BPE 1;Suppression
FT - IRS - AVENUE ARISTIDE BRIAND - AVENUE MARCEL CACHIN (STAINS) - BPE 1;Suppression
BPE INTEROUTE - 163 BD HUGO - BPE 1;Suppression
IRISE - FT 456 - 8RUE MAURICE BERTEAUX (VILLIERS SUR MARNE) - BPE1;Suppression
IRS - BVD DE L'OISE (CERGY) - BPE 2;Suppression
IRS - AVENUE RABELAIS (FONTENAY-SOUS-BOIS) - BPE 1;Suppression
IRS - FT 1618 - 16 RUE DES CAILLOTS MONTREUIL - BPE 1;Suppression
IRS - RUE FINOT - POULBOT D600  (Saint Denis) - BPE 1;Suppression
IRS - ST ROCH-GUYNEMER - BPE 1;Suppression
IRS - BI SECHOIR_AUX_CORNETTES (D90) - BPE 1;Suppression
126 RUE DE ROSNY (MONTREUIL) - BPE 1;Suppression
IRS - FT 235 - 31 BOULEVARD PASTEUR (FRESNES) - BPE 1;Suppression
IRS - AUTOCOM (MONTROUGE) - BPE 1;Suppression
IRS - CRECHE LES OLIVIERS - BPE 1;Suppression
IRS - BI CEN_GEOTH_LGTS_JARDIN_PARISIEN (D59) - BPE 2;Suppression
47BIS RUE DE PARIS - CHARENTON LE PONT - BPE 1;Suppression
IRS - PK 14377 VIROFLAY - BPE 1;Suppression
IRS -FT 2258 - 18 RUE FRANCOIS JACOB -BPE1;Suppression
IRS - 11 QUAI DES CARRIERES NC - BPE 1;Suppression
BI IRS POP JADE ST DENIS;Suppression
IRS 37 RUE GAETANT LAMY - BPE 1;Suppression
IRS - BD JULES GUESDE (TELCITE PK 760) - CARNOT-FONTAINE - BPE 1;Suppression
IRS - FT67 - AVENUE ARISTIDE BRIAND - BPE 1;Suppression
AV DU GENERAL DE GAULLE(LE PERREUX) - BPE 1;Suppression
RUE ROBESPIERRE(BOBIGNY) - BPE 1;Suppression
PRC IRS - FT 302 - 56 RUE DE CHEVILLY (VILLEJUIF);Suppression
IRS - RUE DES MARAIS - BPE 1;Suppression
IRS - FT 277 - RUE DE BAPAUME (NOGENT SUR MARNE) - BPE 1;Suppression
IRS - FT 997 - 138 AVENUE D ARGENTEUIL (ASNIERE SUR SEINE) - BPE 1;Suppression
IRS - FT - N-1 POP NOVOTEL PARC CERGY PONTOISE - BPE 1;Suppression
IRS - FT2629 - 187 RUE EDOUARD BRANLY (MONTREUIL) - BPE 1;Suppression
IRS-16 AV BARBUSSE (CLAMART) - BPE 1;Suppression
IRS - AV GENERAL LECLERC (CHEVILLY LARUE);Suppression
IRS - FT95 - 22 RUE AUGUSTE PERRET (VILLEJUIF) - BPE 1;Suppression
IRS - FT 164 - 68 RUE CHARLES MICHELS (SAINT-DENIS) - BPE 1;Suppression
IRS - FT 664 - RUE DE PARIS (HERBLAY) - BPE 1;Suppression
IRS - FT 284 AVENUE DE L EPI D OR (VILLEJUIF) - BPE 1;Suppression
IRS - 53 BD STALINGTAD - ADD POP AMEX SPIE (MALAKOFF) - BPE 1;Suppression
IRS - RUE LEJEUNE (MONTROUGE) - BPE 1;Suppression
FT - IRS - 25 RUE FRANCOIS DEBERGUES (MONTREUIL) - BPE 1;Suppression
IRS - 44 RUE JEAN JAURES (GENNEVILIIERS) - BPE 1;Suppression
IRS - 16 RUE SEVERINE (LE KREMLIN-BICETRE) - BPE 1;Suppression
IRS -49 RUE DHALENNE - BPE 1;Suppression
IRS - PONT DE CHARENTON - BPE 1;Suppression
IRS - N-1 POP NAMCO BANDAI (CERGY) - BPE1;Suppression
DSP IRISE - RUE GUEROUX (PIERREFITTE) - BPE 1;Suppression
CH SAT SECURISEE CAM34_FT662;Suppression
BI - 1-5 RUE JEANNE D ARC (ISSY);Suppression
IRS - CROIX DE CHAVAUX VINCENNES - BPE 1;Suppression
IRS - FT_165 - N-1 POP LA POSTE TELECOM DEBITEL (CHAVILLE) - BPE 1;Suppression
IRS - N-1 POP FTTS OSNY ZAC (OSNY);Suppression
IRS - FT939 - 4-8 AVENUE BOILEAU (CHENNEVIERES SUR MARNE);Suppression
IRS - FT 784 RUE BAUDIN (LEVALLOIS-PERRET) - BPE 1;Suppression
IRS - 62 AV GABRIEL PERI ST OUEN - BPE 1;Suppression
IRS - BI RCE BERGERE (D89) - BPE 1;Suppression
IRS - BI 6 AVENUE HOCHE (THIAIS) - BPE 1;Suppression
IRS - ALLEE DES MESSAGERIES (COURBEVOIE) - BPE 1;Suppression
IRS - RUE COURTOIS (PANTIN) - BPE 1;Suppression
IRS -  BI DIRECT ENERGIE ARMAND PARIS - BPE 1;Suppression
IRS - BI GS_PASTEUR (D47) - BPE 1;Suppression
IRS - FRANCISQUE_POULBOT (ST DENIS) - BPE 1;Suppression
IRS - FT 1248 - D128 - 59-51 AVENUE EDOUARD DEPREUX (CLAMART) - BPE1;Suppression
IRS - FT 6013 - 14 RUE DE LA PORTE DE BUC - BPE 1;Suppression
IRS - PRC ??;Suppression
IRS - N-1 MAIRIE DE JOINVILLE - BPE 1;Suppression
IRISE - FT222 - 16 ALL. ROBILLARD LES PAVILLONS-SOUS-BOIS (ILE-DE-France) - BPE 1;Suppression
PRC - Rue Cam?Â®linat Rosny-sous-Bois   - BPE1;Suppression
IRS - BI - POP ECOLE R BOIVIN (PIERREFITTE SUR SEINE) - BPE 1;Suppression
BI POP FTTS PIERREFITTE(BUTTE PINSON) - BPE 1;Suppression
IRS - AVENUE ALBERT CAMUS (ERAGNY) - BPE 1;Suppression
IRS - 80 AV LE NOTRE?? - BPE 1;Suppression
IRS - 36 RUE ST DENIS SAINT OUEN - BPE 1;Suppression
IRS-RUE DES ECOLES ST OUEN - BPE 1;Suppression
IRS - 84 RUE GABRIEL PERI (GENTILLY) - BPE1;Suppression
IRS - BOULEVARD ARCHIMEDE - BPE 1;Suppression
IRS - 29 RUE ANATOLE FRANCE (CHAVILLE) - BPE 1;Suppression
IRS- AVENUE VERDUN (ST MAUR LES FOSSES) - BPE 1;Suppression
IRISE - BI SOUS SOL CRECHE HAUTES BRUYERES (VILLEJUIF) - BPE1;Suppression
IRS - FT225 - 23 AVENUE LOUIS GEORGEON - BPE1;Suppression
IRS - RUE FAIDHERBE (Nanterre) - BPE 1;Suppression
IRS - FT 80 - 10 AV. DU 14 JUILLET (LES PAVILLONS-SOUS-BOIS) - BPE 1;Suppression
IRS - BI CRECHE HAUTES BRUYERES (VILLEJUIF) - BPE1;Suppression
IRS - FT349 - 3 RUE PAUL ELUARD (MONTREUIL) - BPE 1;Suppression
IRS -  ADD APHP AMBROISE PARE - BPE 1;Suppression
IRS - 228 AV 8 MAI 1945 - BPE 1;Suppression
IRS - PT3 AVENUE REDOUANE BOUGARA (PONTOISE) - BPE1;Suppression
IRS - 263 BD JEAN JAURES - BPE 1;Suppression
IRS - MALON_GIDE - BPE 1;Suppression
IRS - ANGLE 20 AVENUE MARX DORMOY ET 33 RUE FONTAINE - BPE 1;Suppression
MGP COMPAGNONS_LIBERATION (CRETEIL) - BPE 1;Suppression
IRS - 154  GABRIEL PERI (GENNEVILLIERS) - BPE 1;Suppression
IRS - BI 5 AVENUE DES COQUELICOTS(BONNEUIL SUR MARNE);Suppression
IRS - FT385 - 17 AVENUE CHARLES DE GAULLE (BOIS-COLOMBES) - BPE 1;Suppression
IRS - AVENUE RAYMOND ARON ET DU DOCTEUR TENINE (ANTONY) - BPE1;Suppression
IRS - N-1 MAIRIE GARGES LES GONESSES - BPE 1;Suppression
IRS - RUE GARRY (Limeil Brevannes) - BPE 1;Suppression
21 AV. PAUL VAILLANT COUTURIER (LE BLANC-MESNIL) - BPE 1;Suppression
IRS - QUAI DE CHOISY - BPE 1;Suppression
FT - IRS - ANGLE BD FRERES VOISIN / RUE VICTOR HUGO (ISSY LES MOULINEAUX) - BPE 1;Suppression
IRS - BI STADE_HAYETTE (E02) - BPE 1;Suppression
IRS - RUE DU CIMETIERE COMMUNAL - BPE 1;Suppression
IRS - 84 RUE CARVES (MONTROUGE) - BPE 2;Suppression
IRS - AV DU GAL DE GAULLE/TOURAINE BIS - BPE 1;Suppression
IRS - RUE DES SOLETS (RUNGIS) - BPE 1;Suppression
IRS - FT 734 - 17 IMPASSE BENOIT GUICHON (CACHAN) - BPE 1;Suppression
FT 1872 - IRS - AVE DES BERTHUNES (SAINT OUEN L AUMONE) - BPE 1;Suppression
PRC MCI MONTJOIE-PROCESSION (ST DENIS) - BPE 1;Suppression
IRS - AV JMONNET (ISSY-LES-MOULINEAUX) - BPE 1;Suppression
IRS - METALLURGIE - EIFFEL - BPE 1;Suppression
IRS - FT 1047 - 1 RUE DU PASTEUR MARTIN LUTHER KING (FONTENAY-SOUS-BOIS) - BPE 1;Suppression
IRS - BI JARDINS_DISPAN (D12) - BPE 1;Suppression
OPALYS - 3 FONTANOTS VERS EGOUTS - BPE 1;Suppression
IRS - FT 1889 - 1 RUE HENRI WALLON (MONTREUIL) - BPE 1;Suppression
IRS- 19 BD JEAN JAURES SAINT OUEN - BPE 1;Suppression
IRS - N-1 CAA ST OUEN (C109 SOU 006) - BPE 1;Suppression
IRS 231 BD JAURES - BPE 1;Suppression
IRS-RUE DES SOLETS/ANGLE RUE DES CEVENNES (RUNGIS);Suppression
IRISE - ANGLE RUE DE PARIS_RUE FRANCINE FROMOND (LES LILAS) - BPE 1;Suppression
IRS - N-1 MAIRIE VILLEMONBLE - BPE 1;Suppression
IRS - N-1 ADD1 AUDIOPTIC CLAMART - BPE 1;Suppression
PRC  PLACE VOLTAIRE - BPE 1;Suppression
IRS - CH DES BEAUREGARDS (HERBLAY) - BPE 1;Suppression
IRS - 16 QUAI MARCEL BOYER (IVRY) - BPE 1;Suppression
IRS -  BPE IMMEUBLE ARCELOR - BPE 1;Suppression
IRS - 28 AVENUE LE NOTRE - BPE 1;Suppression
IRS - DOLET- METZ (BONDY) - BPE 1;Suppression
IRS - FT 1262 - 7 AVENUE DE L ABBE ROGER DERRY (VITRY SUR SEINE) - BPE 1;Suppression
FT - 93 RUE DE LA DIVISION LECLERC - BPE 1;Suppression
IRS - CARREFOUR BEAUJARD (BEAUJARRE) - N-1 CAA CLAMART - BPE 1;Suppression
IRS - N-1 MAIRIE DE ROSNY - BPE 1;Suppression
IRS - CROISEMENT NEWTON/AMPERE - BPE 1;Suppression
IRS - BD GABRIEL PERI FT897 - BPE 1;Suppression
IRS - N-1 CNAM CRETEIL - BPE 1;Suppression
IRS - 49-51 RUE DE STALINGRAD (NANTERRE) - BPE 1;Suppression
IRS - RUE JULIETTE SAVAR (CRETEIL) - BPE 1;Suppression
4 RUE DES OZIERS (SAINT OUEN L'AUMONE) - BPE 1;Suppression
IRS - PLACE SEMARD (VITRY) - BPE 1;Suppression
BI POP HONEYWELL (VILLEPINTE) - BPE 1;Suppression
BPI 2 RUE FONTENAY (SCEAUX) - BPE 1;Suppression
IRS - RUE CAMPRA (ST DENIS) - BPE 1;Suppression
IRISE - RUE CLAUDE PERNES - FT1665 (ROSNY SOUS BOIS) - BPE 1;Suppression
IRS - ROUTE DE SAINT LEU (EPINAY SUR SEINE) - BPE 1;Suppression
IRS - ROUTE NAPOLEON III - COLLEGE - BPE 1;Suppression
IRS - GENERAL LECLERC ADDUCTION TELEMARKET (PANTIN) - BPE 1;Suppression
IRS - MAIRIE DE VITRY - BPE 1;Suppression
BI 155 AV JEAN JAURES (AUBERVILLIERS);Suppression
IRS - PAUL VAILLANT COURTURIER/YOURI GAGRINE (BOBIGNY) - BPE1;Suppression
IRS - FT 1764 - PT1 RUE ARISTIDE BRIAND (OSNY);Suppression
IRISE - FT121 - 1 PLACE DES ONZE ARPENTS (VILLEJUIF) - BPE1;Suppression
IRS - R BLANCHARD_RUE SEMARD (FONTENAY AUX ROSES) - BPE 1;Suppression
IRS - FT1051 - RUE DES CLOS FRAN?Ã§AIS (MONTREUIL) - BPE 1;Suppression
IRS - FT2110 - 29 BD DU CHATEAU (CHAMPIGNY SUR MARNE) - BPE 1;Suppression
IRS - 82 AV. DU GENERAL LECLERC (PANTIN) - BPE 1;Suppression
IRS - FT 671 BOULVARD CARNOT - BOURG LA REINE - BPE 1;Suppression
IRS - RUE DE BRY-RUE GENERAL DE GAULLE (CHENNEVIERE SUR MARNE) - BPE1;Suppression
IRS - R DU DR ZAMENHOFF (ISSY LES MOULINEAUX) - BPE1;Suppression
IRS - BI 67 RUE BARBES (IVRY);Suppression
BI 1 PLACE DE LA MAIRIE;Suppression
PRC INEO 2 TESSIER (FONTENAY-SOUS-BOIS) - BPE 1;Suppression
IRS - PLACE MAGENTA - BPE 1;Suppression
IRS - FEDERATION MONTREUIL - BPE 1;Suppression
IRS - 4 PLACE DU PARC ( BRY-SUR-MARNE ) - BPE 1;Suppression
IRS - ANGLE GAMBETTA HOCHE (BAGNOLET) - BPE 1;Suppression
IRS - BI CHAUFFERIE_LA_SAUSSAIE (A05) - BPE 1;Suppression
IRS - FT 396 - RUE DCARPEAUX (VITRY-SUR-SEINE) - BPE 1;Suppression
IRS - FT2097 - 2 RUE CLAUDE BERNARD (MONTREUIL) - BPE 1;Suppression
IRS - RUE GALILEE - BPE 1;Suppression
IRS - BI ANATOLE_FRANCE (D37) - BPE 1;Suppression
CH SAT SECURISEE CAM23 _FT869;Suppression
IRS - AVENUE JEAN JAURES (IVRY SUR SEINE) - BPE1;Suppression
IRS - RUE ROGER ALNO - BPE 1;Suppression
IRS - MESLY (CRETEIL) - BPE 1;Suppression
N-1 VILLENEUVE LE ROI (HAUT) - BPE 1;Suppression
IRS - FT 2587 - 118 AV DU PRESIDENT SALVADOR ALLENDE (MONTREUIL) - BPE 1;Suppression
PRC CAMERA AU PIED DE C5 (LES LILAS);Suppression
IRS - ROUTE DE SURESNES (20) - BPE 1;Suppression
IRS - SALENGRO_MAURICE UTRILLO - BPE 1;Suppression
IRS - PIERRE MENDES FRANCE - NOISIEL - BPE 1;Suppression
IRS - 29 RUE FRIEDBERG (VILLIERS SUR MARNE) - BPE 1;Suppression
IRS - BD DU MONT D'EST - BPE 1;Suppression
IRS - FT 329 - 58 RUE EDOUARD VAILLANT (LE BOURGET) - BPE 1;Suppression
IRS - GAMBETTA-LAHAYE (BAGNOLET) - BPE 1;Suppression
IRS - AV FERDINAND CHATELAIN(ERAGNY) - BPE 1;Suppression
IRS - BI LES_ROSES_ROUGES (D96) - BPE 1;Suppression
IRS - 9 BD HELOISE D909 ENTREE SQUARE - BPE2;Suppression
IRS - AV DE LA REPUBLIQUE (BOULOGNE) - BPE 1;Suppression
IRS - WILSON - PRESSENCE (N-1 CORNILLON) St Denis - BPE 1;Suppression
IRS - HORNET_STALINGRAD (BAGNOLET) - BPE 1;Suppression
IRS - FT 63 - 17 BD DU GENERAL LECLERC (CLICHY) - BPE 1;Suppression
IRS - 72 HENRI BARBUSSE (AUBERVILLIERS) - BPE 1;Suppression
FT 631 - 1 AVENUE DU  PRESIDENT FRANKLIN ROOSVELT - IRISE - BPE 1;Suppression
IRS - DEFENSEURS DE VERDUN_CHARLES DE GAULLE (NOGENT SUR MARNE);Suppression
IRS - PAPIN-GALILEE - BPE 1;Suppression
IRS - 20 RUE TURGOT Ã”Ã‡Ã´ BPE 1;Suppression
SENTIER FORT/DELESCLUZE PIERREFITTE - BPE 1;Suppression
IRS - RUE FAIDHERBE (Nanterre) - BPE 2;Suppression
IRS - BD DE L'OISE - BPE NON CONFIRMEE - BPE 1;Suppression
IRS - FT 581 - RUE AUBER (VITRY-SUR-SEINE) - BPE 1;Suppression
AVENUE MOLIERE PIERREFITTE - BPE 1;Suppression
IRS - R CLAUDE BERNARD (CLAMART) - BPE1;Suppression
IRS - FT 196 - 14 AV LONGPERIER (VILLEMNOBLE) - BPE 1;Suppression
IRS - EGALITE / PERI (COLOMBES) - BPE 1;Suppression
IRS - RUE WALDECK ROCHER (LA COURNEUVE) - BPE 1;Suppression
IRS - 2 AVENUE DE PARIS (VERSAILLES) - BPE 1;Suppression
IRS - BI 27 RUE DE LA REPUBLIQUE (VILLIERS SUR MARNE) - BPE 1;Suppression
PRC AVEC TELCITE - PROJET WCM;Suppression
IRS - SEVERINE-GIDE - BPE 1;Suppression
IRS - FT 395 - AVENUE DE LA DIVISION LECLERC ( PANTIN) - BPE 1;Suppression
IRS -  GABRIEL PERI/ARNOUX (MONTROUGE) - BPE 1;Suppression
IRS - FT 170 - 24 RUE DE L ARCHEVECHE ( CHARENTON LE PONT) - BPE 1;Suppression
IRS - ANGLE D. CASANOVA - ANGLE A. HUZARD (AUBERVILLIERS) - BPE 1;Suppression
IRS - N-1 BOBIGNY (PREFECTURE) - BPE 1;Suppression
IRS - BI ILOT_E1 (D51) - BPE 1;Suppression
PRC VERS NOOS G PERI;Suppression
IRS - BI RELIANCE GLOBALCOM RUE DES BEAUX SOLEILS (OSNY) - BPE 1;Suppression
15 RUE DES OZIERS (SAINT OUEN L'AUMONE) - BPE 1;Suppression
IRS - FT873 - 62 BOULEVARD JEAN JAURES (LIVRY-GARGAN);Suppression
PRC CAMERA AU PIED DE C30 BIS(LES LILAS);Suppression
IRS - BI 68_24_LGTS (D77D78) - BPE 1;Suppression
PRC IRS - FT 786 -  42  AVENUE DE STALINGRAD (VILLEJUIF);Suppression
IRS - FT 854 - 6 RUE DU GENERAL KOENING - BPE 1;Suppression
IRS - 25 RUE DES GRILLES (PANTIN) - BPE 1;Suppression
MAIL JOLIOT CURIE  NANTERRE - BPE 1;Suppression
IRS - FT 3401 - 1 ALLEE DE L ADOUR (ANTONY) - BPE 1;Suppression
PRC - IRISE - FT184 -  58 AV DU PDT ALLENDE_RUE DESMOULINS VILLEJUIF;Suppression
IRS - 12 RUE HAMEAU (STAINS) - BPE 1;Suppression
IRS 33 RUE DES PEUPLIERS - BPE 1;Suppression
IRS - RUE GABRIEL (LOGNES) - IRISE - BPE 1;Suppression
IRS - FT 622 - RUE JULES VALLES (SAINT OUEN) - BPE 1;Suppression
IRISE - FT 539 - 26 RUE DU GOULET (AUBERVILLIERS) - BPE 1;Suppression
IRS-N-1 PAVILLON DES FINANCES MONTREUIL - BPE 1;Suppression
FT 2571 - 19 RUE LAVOISIER (NANTERRE) - BPE1;Suppression
RFF - RUE NEWTON (MITRY CLAYE)?? - BPE 2;Suppression
IRS - BI 29 RUE FRIEDBERG (VILLIERS SUR MARNE) - BPE 1;Suppression
IRS - PAPIN - CURIE (PIERREFITTE) - BPE 1;Suppression
IRS - FT538 - CH SAT SECURISEE CAM13 - BPE 1;Suppression
IRISE - 23 RUE DES GARDINOUX (AUBERVILLIERS) - BPE 2;Suppression
IRS QUAI HAUT PONT D'ISSY - BPE 1;Suppression
IRS - RUE SEVERINE (ISSY) - BPE 1;Suppression
IRISE - 159 RUE DE PARIS - BPE1;Suppression
IRS - BI CTM_HAY (D70) - BPE 1;Suppression
IRS - BPI - N-1 POP PARKING AROBASE - BPE 1;Suppression
IRS - BI 126 RUE DE STALINGRAD - BAT 106 (DRANCY);Suppression
IRS - ANGLE LONGJUMEAU-SOLETS (RUNGIS) - BPE 1;Suppression
IRS - FT 899 - 10 RUE JEAN JAURES (FONTENAY AUX ROSES) - BPE1;Suppression
IRS - BI COLLEGE_LIBERTE (D68) - BPE 1;Suppression
IRS - FT 1440 - 3 VILLA CHANGIS (ROSNY-SOUS-BOIS) - BPE 1;Suppression
IRS - FT2554 - 3 AVENUE JEAN BOS (CHAMPIGNY SUR MARNE) - BPE 1;Suppression
IRS - FT 886 - 101 AV LE FOLL (VILLENEUVE LE ROI) - BPE 1;Suppression
IRS - ANGLE RUE DES SEAUX_AVENUE DE LA RESISTANCE;Suppression
RUE DU CEL MANES_AVE PICASSO (NANTERRE) - BPE 1;Suppression
IRS - N-1 PISCINE GUIMIER - BPE 1;Suppression
IRS - GAUCHET DUHAI ???? - BPE 1;Suppression
IRS - FT 414 - 32 RUE DE BITCHE (COURBEVOIE) - BPE 1;Suppression
IRS - AVENUE JEAN MOULIN(SAINT DENIS) - BPE 1;Suppression
IRS - FT 94033 - 1156 - 25 BD DU 11 AOUT 1944 - BVD. de GALLIENI (FONTENAY SOUS BOIS) - BPE 1;Suppression
IRISE - BOULEVARD GENERAL LECLERC DE HATECLOQUE - BPE1;Suppression
IRS - 15 QUAI GNL GALLIENI (ACCES PARKING) - BPE 1;Suppression
IRS - BI MEDIATHEQUE (D92) - BPE 1;Suppression
PRC CAMERA - 4 ROUTES 15;Suppression
IRS - NIELSEN RUE DE LA PREFECTURE (CERGY) - BPE 1;Suppression
IRS - RUE DU MONDIAL 1998 (SAINT-DENIS) - BPE 1;Suppression
IRS - FACE 2 BD DE GAULLE - BPE 1;Suppression
PRC OPALYS GALERIE 3 FONTANOTS - BPE 1;Suppression
IRS - HOPITAL POINCARE - BPE 1;Suppression
N-1 MAIRIE DE PIERREFITTE - BPE 1;Suppression
PRC: BPE NC 40333 : FT1890- RUE CHARLES FOURIER /RUE PASTEUR (VITRY SUR SEINE);Suppression
IRS - FT 94033 - 1139 - ANGLE R. NEUILLY - BVD GALLIENI (FONTENAY SUR MARNE) - BPE 1;Suppression
IRS - 13 RUE CARNOT (BOBIGNY) - BPE1;Suppression
IRS - 17 RUE VAL DE MARNE (GENTILLY) - BPE1;Suppression
IRS - BRETELLE SORTIE AUTOROUTE A4 (NOISY-LE-GRAND) - BPE 1;Suppression
IRS - FT2588 - 107 AV DU PRESIDENT SALVADOR ALLENDE (MONTREUIL) - BPE 1;Suppression
1 RUE DE SURESNES (NANTERRE) - BPE 1;Suppression
IRS - BI RESI_ETUD_P&M_CURIE (E01) - BPE 1;Suppression
IRIS - FT99 - CH SAT SECURISEE CAM04;Suppression
IRS - RUE JULES QUENTIN NANTERRE - BPE 1;Suppression
IRS - RUE DES 2 GARES (RUEIL MALMAISON) - BPE 1;Suppression
RUE DU PORT (NANTERRE) - BPE 1;Suppression
ECOLE INFIRMIERE IRISE - BPE 1;Suppression
IRS - 8 BOULEVARD GALLIENI - BPE 1;Suppression
IRS - GIRATOIRE MEDICIS - FRESNES - BPE 1;Suppression
IRS - 29 RUE JB POTIN (ISSY) - BPE 1;Suppression
CH COLT CAA CHEVILLY LARUE - BPE 1;Suppression
IRS - RUE D'ANJOU (Aulnay) - BPE 1;Suppression
IRS - PARKING GARE VERT GALANT??? - BPE 1;Suppression
IRS - ANGLE RUE DANIEL SUER-RUE DEVAUX (DUGNY) - BPE 1;Suppression
IRS - FT 807 - 27 RUE LOUIS VICAT (VANVES) - BPE 1;Suppression
CH COLT CAA MICHELET - BPE 1;Suppression
IRS - 24 QUAI DES CARRIERES (CHARENTON LE PONT) - BPE 1;Suppression
IRS - N-1 SEMECO - BPE 1;Suppression
IRS - FT 192 - 112 AVENUE NORMANDIE NIEMEN (LE BLANC MESNIL) - BPE 1;Suppression
IRS - 4 AVENUE LENINE (PIERREFITTE) - BPE 1;Suppression
IRISE - FT 592 - 25 RUE EMILE PALADILHE ( LE BLANC MESNIL) - BPE 1;Suppression
IRS - BI POP SILIC B RUNGIS;Suppression
IRS - FT1944 - 560 RUE DU MARCHE ROLLY (CHAMPIGNY SUR MARNE) - BPE 1;Suppression
IRS - 19 Avenue Louis Bordes (STAINS) - BPE 1;Suppression
IRS - ANGLE KARMAN/CHARRON - BPE 2;Suppression
IRS - FT 173 - BD MARCEL PAUL (ILE ST-DENIS) - BPE 1;Suppression
PRC CAM 75 ROSNY SOUS BOIS;Suppression
IRS - N-1 POP CG94 VALEO - BPE 1;Suppression
IRS - RUE DU SCORPION (RUNGIS) - BPE 1;Suppression
IRS ANGLE PASTEUR/MESLY - BPE 1;Suppression
IRS - BI 1 AV EDOUARD BELIN (RUEIL MALMAISON);Suppression
IRS - RN3 - RUE PASTEUR (LIVRAISON UPC BONDY) - BPE 2;Suppression
IRS - 37 BD DE LA REPUBLIQUE (COURBEVOIE) - BPE 1;Suppression
